run_name,run_id,metric,step,timestamp,value
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,lr,7,1773681912468,0.0002
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,lr,8,1773681985532,0.0002
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,lr,9,1773682064403,0.0002
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,lr,10,1773682137796,0.0002
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,mcu_shortlist/best_ms_per_hop_profile,0,1773682213057,0.031983000000000004
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,mcu_shortlist/best_power_profile_avg_power_mw,0,1773682213061,5.21668947362957
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,mcu_shortlist/best_power_profile_recommended_rt_mhz,0,1773682213064,20.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,mcu_shortlist/hardware_supported_profile_count,0,1773682213041,6.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,mcu_shortlist/low_power_supported_profile_count,0,1773682213053,3.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,mcu_shortlist/lowest_avg_power_mw,0,1773682213068,5.21668947362957
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,mcu_shortlist/lowest_required_mhz,0,1773682213072,4.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,mcu_shortlist/power_supported_profile_count,0,1773682213049,6.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,mcu_shortlist/reference_supported_profile_count,0,1773682213046,1.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,mcu_shortlist/supported_profile_count,0,1773682213037,6.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/avg_power_mw,0,1773681383908,22.3762534464173
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/avg_power_mw,0,1773682213010,22.3762534464173
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/avg_power_mw_at_recommended_mhz,0,1773681383908,22.3762534464173
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/avg_power_mw_at_recommended_mhz,0,1773682213015,22.3762534464173
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/cpu_load_pct,0,1773681383908,80.71
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/cpu_load_pct,0,1773682212987,80.71
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/cycles_per_hop,0,1773681383908,40355.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/cycles_per_hop,0,1773682212958,40355.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/deployment_ok,0,1773681383908,1.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/deployment_ok,0,1773682213033,1.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/eltwise_ops,0,1773681383908,516.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/eltwise_ops,0,1773682212950,516.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/energy_uj_per_hop,0,1773681383908,223.76253446417303
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/energy_uj_per_hop,0,1773682213020,223.76253446417303
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/energy_uj_per_hop_at_recommended_mhz,0,1773681383908,223.76253446417303
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/energy_uj_per_hop_at_recommended_mhz,0,1773682213024,223.76253446417303
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/fit_ok,0,1773681383908,1.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/fit_ok,0,1773682212991,1.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/flash_bytes,0,1773681383908,97448.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/flash_bytes,0,1773682212917,97448.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/frequency_ok,0,1773681383908,1.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/frequency_ok,0,1773682212995,1.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/hop_ms,0,1773681383908,10.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/hop_ms,0,1773682212966,10.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/latency_ok,0,1773681383908,1.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/latency_ok,0,1773682213005,1.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/lookahead_ms,0,1773681383908,16.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/lookahead_ms,0,1773682212970,16.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/lookup_ops,0,1773681383908,773.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/lookup_ops,0,1773682212954,773.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/macs_depthwise_conv1d,0,1773681383908,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/macs_depthwise_conv1d,0,1773682212936,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/macs_fc,0,1773681383908,28800.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/macs_fc,0,1773682212931,28800.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/macs_lstm,0,1773681383908,65088.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/macs_lstm,0,1773682212945,65088.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/macs_per_hop_total,0,1773681383908,93888.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/macs_per_hop_total,0,1773682212927,93888.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/macs_pointwise_conv1d,0,1773681383908,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/macs_pointwise_conv1d,0,1773682212941,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/max_profile_mhz,0,1773681383908,325.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/max_profile_mhz,0,1773682212983,325.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/min_required_mhz,0,1773681383908,4.0355
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/min_required_mhz,0,1773682212975,4.0355
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/ms_per_hop_80mhz,0,1773681383908,0.5044375
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/ms_per_hop_80mhz,0,1773682212962,0.5044375
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/power_ok,0,1773681383908,1.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/power_ok,0,1773682213029,1.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/realtime_ok,0,1773681383908,1.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/realtime_ok,0,1773682213000,1.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/recommended_rt_mhz,0,1773681383908,5.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/recommended_rt_mhz,0,1773682212979,5.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/sram_peak_bytes,0,1773681383908,93648.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,stm32sim/sram_peak_bytes,0,1773682212922,93648.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,teacher_gap_pesq,0,1773682213113,0.5719368595689209
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/loss,1,1773681457021,-0.6176313163807435
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/loss,2,1773681529887,-0.620333913952259
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/loss,3,1773681608701,-0.6219943785804442
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/loss,4,1773681681634,-0.623700964675944
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/loss,5,1773681760680,-0.6247983051736171
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/loss,6,1773681833827,-0.6251682719377852
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/loss,7,1773681912460,-0.625821765811964
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/loss,8,1773681985523,-0.6271451512483149
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/loss,9,1773682064390,-0.6268876911873497
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/loss,10,1773682137788,-0.6282707633105014
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/noise_gate_loss,1,1773681457021,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/noise_gate_loss,2,1773681529887,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/noise_gate_loss,3,1773681608701,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/noise_gate_loss,4,1773681681634,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/noise_gate_loss,5,1773681760680,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/noise_gate_loss,6,1773681833827,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/noise_gate_loss,7,1773681912460,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/noise_gate_loss,8,1773681985523,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/noise_gate_loss,9,1773682064390,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/noise_gate_loss,10,1773682137788,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/sisdr_loss,1,1773681457021,-13.83035948554479
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/sisdr_loss,2,1773681529887,-13.890578634828966
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/sisdr_loss,3,1773681608701,-13.922067122310645
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/sisdr_loss,4,1773681681634,-13.952102551515075
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/sisdr_loss,5,1773681760680,-13.974162695247356
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/sisdr_loss,6,1773681833827,-13.9842393151645
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/sisdr_loss,7,1773681912460,-13.992912124921927
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/sisdr_loss,8,1773681985523,-14.019047995506249
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/sisdr_loss,9,1773682064390,-14.017301164824387
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/sisdr_loss,10,1773682137788,-14.0447158453304
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/spectral_loss,1,1773681457021,0.05358983354860143
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/spectral_loss,2,1773681529887,0.05352016512995773
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/spectral_loss,3,1773681608701,0.05332373531324229
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/spectral_loss,4,1773681681634,0.05313284463923553
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/spectral_loss,5,1773681760680,0.05310770152947194
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/spectral_loss,6,1773681833827,0.05307014695749494
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/spectral_loss,7,1773681912460,0.05299605046244482
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/spectral_loss,8,1773681985523,0.05291625179582825
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/spectral_loss,9,1773682064390,0.053005014070614025
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/spectral_loss,10,1773682137788,0.052895339774747786
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/speech_preserve_loss,1,1773681457021,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/speech_preserve_loss,2,1773681529887,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/speech_preserve_loss,3,1773681608701,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/speech_preserve_loss,4,1773681681634,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/speech_preserve_loss,5,1773681760680,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/speech_preserve_loss,6,1773681833827,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/speech_preserve_loss,7,1773681912460,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/speech_preserve_loss,8,1773681985523,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/speech_preserve_loss,9,1773682064390,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/speech_preserve_loss,10,1773682137788,0.0
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/teacher_mask_loss,1,1773681457021,0.09820346575848184
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/teacher_mask_loss,2,1773681529887,0.09873567594976848
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/teacher_mask_loss,3,1773681608701,0.09869564917972326
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/teacher_mask_loss,4,1773681681634,0.09846862281973921
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/teacher_mask_loss,5,1773681760680,0.09850944966469297
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/teacher_mask_loss,6,1773681833827,0.09872938144481046
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/teacher_mask_loss,7,1773681912460,0.09843988284737802
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/teacher_mask_loss,8,1773681985523,0.09844368277805779
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/teacher_mask_loss,9,1773682064390,0.09868159300490162
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/teacher_mask_loss,10,1773682137788,0.09872483506138102
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/teacher_wave_loss,1,1773681457021,0.027704443326846916
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/teacher_wave_loss,2,1773681529887,0.027702389275792785
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/teacher_wave_loss,3,1773681608701,0.027572141496895863
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/teacher_wave_loss,4,1773681681634,0.027412278111259437
metricgan_plus_native8k_causal_s-small-lr0.0002-seg16000-lossD2-seed0,2a2b1b3f2c7c4f1f9087a23e2dfdf762,train/teacher_wave_loss,5,1773681760680,0.02735204774311366
